Domain,Country,Element,Item,Year,Unit,Value
Food Supply - Crops Primary Equivalent,South America,Food supply quantity (kg/capita/yr),Yams,1995,kg,0.79
Food Supply - Crops Primary Equivalent,South America,Food supply quantity (kg/capita/yr),Yams,1996,kg,0.95
Food Supply - Crops Primary Equivalent,South America,Food supply quantity (kg/capita/yr),Yams,1997,kg,0.79
Food Supply - Crops Primary Equivalent,South America,Food supply quantity (kg/capita/yr),Yams,1998,kg,0.89
Food Supply - Crops Primary Equivalent,South America,Food supply quantity (kg/capita/yr),Yams,1999,kg,0.96
Food Supply - Crops Primary Equivalent,South America,Food supply quantity (kg/capita/yr),Yams,2000,kg,1.13
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Apples and products,1992,kg,3.83
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Apples and products,1993,kg,2.01
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Apples and products,1994,kg,2.44
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Apples and products,1995,kg,1.96
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Apples and products,1996,kg,2.4
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Apples and products,1997,kg,2.33
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Apples and products,1998,kg,2.43
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Apples and products,1999,kg,2.39
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Apples and products,2000,kg,5.36
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Bananas,1992,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Bananas,1993,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Bananas,1994,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Bananas,1995,kg,0.03
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Bananas,1996,kg,0.07
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Bananas,1997,kg,0.05
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Bananas,1998,kg,0.05
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Bananas,1999,kg,0.08
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Bananas,2000,kg,0.11
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Barley and products,1992,kg,7.33
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Barley and products,1993,kg,6.04
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Barley and products,1994,kg,7.03
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Barley and products,1995,kg,5.82
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Barley and products,1996,kg,5.05
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Barley and products,1997,kg,3.65
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Barley and products,1998,kg,2.73
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Barley and products,1999,kg,3.13
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Barley and products,2000,kg,3.14
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Beans,1992,kg,0.03
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Beans,1993,kg,0.02
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Beans,1994,kg,0.03
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Beans,1995,kg,0.02
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Beans,1996,kg,0.06
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Beans,1997,kg,0.16
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Beans,1998,kg,0.18
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Beans,1999,kg,0.19
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Beans,2000,kg,0.27
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Beer,1992,kg,7.03
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Beer,1993,kg,5.63
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Beer,1994,kg,4.84
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Beer,1995,kg,3.94
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Beer,1996,kg,3.73
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Beer,1997,kg,3.59
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Beer,1998,kg,3.39
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Beer,1999,kg,3.19
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Beer,2000,kg,4.24
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Beverages, Alcoholic",1992,kg,2.22
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Beverages, Alcoholic",1993,kg,1.75
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Beverages, Alcoholic",1994,kg,2.35
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Beverages, Alcoholic",1995,kg,2.2
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Beverages, Alcoholic",1996,kg,2.41
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Beverages, Alcoholic",1997,kg,2.34
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Beverages, Alcoholic",1998,kg,2.67
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Beverages, Alcoholic",1999,kg,2.32
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Beverages, Alcoholic",2000,kg,2.42
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Beverages, Fermented",1992,kg,0.04
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Beverages, Fermented",1993,kg,0.09
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Beverages, Fermented",1994,kg,0.04
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Beverages, Fermented",1995,kg,0.03
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Beverages, Fermented",1996,kg,0.03
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Beverages, Fermented",1997,kg,0.03
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Beverages, Fermented",1998,kg,0.03
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Beverages, Fermented",1999,kg,0.02
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Beverages, Fermented",2000,kg,0.04
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Cereals, Other",1992,kg,0.57
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Cereals, Other",1993,kg,0.32
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Cereals, Other",1994,kg,0.36
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Cereals, Other",1995,kg,0.35
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Cereals, Other",1996,kg,0.15
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Cereals, Other",1997,kg,0.06
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Cereals, Other",1998,kg,0.36
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Cereals, Other",1999,kg,0.55
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Cereals, Other",2000,kg,0.82
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Citrus, Other",1992,kg,0.02
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Citrus, Other",1993,kg,0.02
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Citrus, Other",1994,kg,0.02
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Citrus, Other",1995,kg,0.05
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Citrus, Other",1996,kg,0.04
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Citrus, Other",1997,kg,0.05
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Citrus, Other",1998,kg,0.04
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Citrus, Other",1999,kg,0.03
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),"Citrus, Other",2000,kg,0.07
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Cloves,1992,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Cloves,1993,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Cloves,1994,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Cloves,1995,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Cloves,1996,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Cloves,1997,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Cloves,1998,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Cloves,1999,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Cloves,2000,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Cocoa Beans and products,1992,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Cocoa Beans and products,1993,kg,0.03
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Cocoa Beans and products,1994,kg,0.1
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Cocoa Beans and products,1995,kg,0.17
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Cocoa Beans and products,1996,kg,0.11
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Cocoa Beans and products,1997,kg,0.17
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Cocoa Beans and products,1998,kg,0.16
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Cocoa Beans and products,1999,kg,0.17
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Cocoa Beans and products,2000,kg,0.27
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Coconut Oil,1992,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Coconut Oil,1993,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Coconut Oil,1994,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Coconut Oil,1995,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Coconut Oil,1996,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Coconut Oil,1997,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Coconut Oil,1998,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Coconut Oil,1999,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Coconut Oil,2000,kg,0.01
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Coconuts - Incl Copra,1992,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Coconuts - Incl Copra,1993,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Coconuts - Incl Copra,1994,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Coconuts - Incl Copra,1995,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Coconuts - Incl Copra,1996,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Coconuts - Incl Copra,1997,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Coconuts - Incl Copra,1998,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Coconuts - Incl Copra,1999,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Coconuts - Incl Copra,2000,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Coffee and products,1992,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Coffee and products,1993,kg,0.0
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Coffee and products,1994,kg,0.01
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Coffee and products,1995,kg,0.02
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Coffee and products,1996,kg,0.02
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Coffee and products,1997,kg,0.02
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Coffee and products,1998,kg,0.06
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Coffee and products,1999,kg,0.04
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Coffee and products,2000,kg,0.05
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Cottonseed Oil,1992,kg,7.04
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Cottonseed Oil,1993,kg,7.75
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Cottonseed Oil,1994,kg,7.84
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Cottonseed Oil,1995,kg,7.45
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Cottonseed Oil,1996,kg,7.21
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Cottonseed Oil,1997,kg,6.32
Food Supply - Crops Primary Equivalent,Central Asia,Food supply quantity (kg/capita/yr),Cottonseed Oil,1998,kg,6.47
